is_MFS	ID	MFS_confidence_IMS	Entropy_sense_ranking_IMS	num_senses	idf	jex	pos	sense_entropy	correlation_confidences_semcor_and_IMS	correlation_confidences_semcor_and_UKB	MFS_confidence_UKB	Entropy_sense_ranking_UKB	SuperSense_for_MFS	WND_for_MFS	ratio_WND
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t685	0.0	0.0	0	0.0	0.0	1	0.0	0.0	0.0	0.0000000000	0.0	24	1168	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t259	0.5553807691433217	0.905856724916	6	0.0	-0.385585920135	2	0.111912395467	0.999793455995	0.999958885242	0.9984550000	0.00740100450609	34	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t16	0.4731350462020859	0.997916536565	5	5.58256851826	-0.556946689594	1	0.844541246459	0.900574797767	-1.0	0.3931920000	0.83248153563	26	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t212	0.0	0.979289879244	5	0.0	-0.885356027998	1	0.793270554219	0.972449993032	0.0	0.9588960000	0.139342079492	15	867	40.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t726	0.6095363219108406	0.855263556619	6	0.0	-0.385585920135	2	0.111912395467	0.999793455995	0.999930416517	0.9980780000	0.00879261852644	34	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t291	1.0	-0.0	2	4.34334660965	-0.930304197091	1	0.105591036375	1.0	0.0	0.9991390000	0.0100071159264	4	867	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t138	0.7165698812849297	0.860082592897	2	5.04092747965	-0.792801728267	2	0.835276757297	-1.0	1.0	0.2388070000	0.793050727122	36	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t431	0.5043020419944116	0.999946597796	3	5.82581820969	-0.976037851785	1	0.886859507143	0.983689962779	0.0	0.5001290000	0.737182531791	23	1168	33.33
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t344	1.0	-0.0	4	8.84929160613	0.0	1	0.0	0.0	0.0	0.2227560000	0.647178294688	6	1283	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t327	0.5640952557572859	0.89659520558	6	0.0	-0.969993686038	2	0.111912395467	0.999920642147	0.995727981682	0.9853770000	0.0469250899678	34	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t347	0.5247552706126722	0.929360337663	3	5.34927220211	-0.648334536672	1	0.627545647203	0.0205595268554	0.993228310068	0.2716290000	0.599228979976	26	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t76	0.12726237448475397	0.976122798442	10	0.0	-0.9676996079	4	0.451783333076	0.0	0.121764575776	1.0000000000	-0.0	2	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t356	0.4823283143609772	0.909728930021	12	4.87676122716	-0.633668875711	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	92.86
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t299	0.5651524299526592	0.89753421539	4	5.4544504211	-0.942654873846	1	0.152845344556	0.999953218032	1.0	0.9860770000	0.0573442119941	18	830	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t244	0.5410536675477156	0.914656590682	5	0.0	-0.596200999871	1	0.310568089983	0.99737701339	0.992095665902	0.9948790000	0.0236580214483	18	1679	20.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t424	0.572237060495725	0.984890657109	4	8.95122229171	-0.726332541326	1	0.875	0.421987467525	1.0	0.2086470000	0.37094214604	6	1869	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t412	0.5516101726206192	0.99230074032	4	6.75286522798	-0.977176241591	1	0.608519377719	0.97886601159	1.0	0.8759080000	0.275209018981	9	867	75.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t38	0.4827260847857694	0.999138862451	2	0.0	-0.82962419427	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t452	0.045319665302256035	0.994619967232	44	4.46989437525	-0.964368213147	2	0.684269593315	0.527005910023	0.760932771395	0.0254591000	0.620386872556	40	867	88.64
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t290	1.0	-0.0	2	10.5999321372	0.0	1	0.0	0.0	0.0	0.9727230000	0.180546699483	6	1869	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t845	1.0	-0.0	2	7.06242215309	0.053310214632	1	0.104419078005	1.0	0.0	0.9884970000	0.0905985600127	18	830	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t119	0.597107186405758	0.867737761283	3	4.77117889323	-0.862662570991	1	0.696109471427	0.992159304047	0.999759740516	0.7015170000	0.734308989372	14	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t772	0.5633946761910599	0.893058662706	3	4.29054323797	-0.981313925061	1	0.431892315573	0.997383735198	0.995786487563	0.9570770000	0.173518951154	28	1169	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t345	0.27535823284235234	0.940873562064	3	6.17496521863	-0.862556801808	1	0.738332655101	0.958050240872	0.56139666446	0.6286660000	0.615964247449	21	762	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t236	0.2677294469000457	0.979455801913	6	4.2878655526	-0.758226236047	2	0.699056702111	0.973094906472	0.890330188679	0.7437240000	0.489063577643	31	867	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t371	1.0	-0.0	7	6.06292791822	-0.324643253574	1	0.324565720621	1.0	0.0	0.9953420000	0.0184914684809	5	1530	28.57
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t119	0.25392743360588027	0.984811606459	7	5.47205903489	-0.859910097695	1	0.581080803269	0.963945959437	-0.680948945666	0.5232490000	0.432120919	24	1168	57.14
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t282	0.0	0.955261917766	13	3.42921629401	-0.806599678096	2	0.735709555876	0.770503801067	0.0	0.8805950000	0.234498263638	39	867	76.92
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t545	0.0	-0.0	5	7.14799310897	-0.963430382086	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t279	0.5287687634048671	0.926067713408	3	6.34950356267	-0.976926675961	2	0.387259653149	-0.275592111896	0.999077644368	0.1119810000	0.329779377363	40	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t366	0.2730214692921637	0.998787814019	5	9.01145086634	-0.951378124271	2	0.759437138951	0.370231740855	0.947351866072	0.4230970000	0.760853759328	41	1510	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t11	0.4716973830200985	0.91215202028	7	4.70340319933	-0.968878415898	1	0.546624639797	0.975441715393	0.954958171971	0.9597270000	0.110358993204	10	867	71.43
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t198	0.33588413837442993	0.997892415183	6	6.15175404707	-0.433020966813	1	0.883025858157	0.673600901882	0.628618557094	0.2042680000	0.723455977614	25	876	16.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t516	0.30346611578086435	0.945835049451	11	4.15176077181	-0.976087584537	1	0.485009484495	0.995626197509	0.984096123208	0.9580550000	0.100317158641	8	761	22.22
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t201	0.4954897439542453	0.898159144788	4	0.0	-0.775995824222	2	0.497782152028	0.930614511093	0.999444215514	0.5671680000	0.755566806611	42	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t713	1.0	-0.0	3	7.06035036776	-0.98500154843	1	0.515273445235	0.999321650572	0.0	0.9614200000	0.154627279842	26	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t79	1.0	-0.0	3	0.0	-0.6077361752	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	66.67
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t468	0.2877620533770634	0.944143873499	6	4.67244236696	-0.963291705017	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t306	0.23213400029171571	0.970437897234	13	5.34323909657	-0.964384304806	2	0.594154226877	0.268764012407	0.945237061759	0.1718300000	0.366403681802	40	867	92.31
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t51	0.357571353353408	0.939374879532	15	0.0	-0.816866448966	1	0.728127097167	0.973470881577	0.990264203545	0.7609020000	0.337826186132	4	867	40.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t197	1.0	-0.0	2	7.3281290045	0.0	1	0.0	0.0	0.0	0.4814060000	0.9990021843	4	730	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t81	0.3716623264670406	0.976724777088	5	3.78329096627	-0.957753544824	1	0.457121915166	0.991784743308	0.749412850016	0.6089580000	0.476228018549	10	867	60.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t277	0.21904297001914036	0.979366874926	7	0.0	-0.981342520688	4	0.465180360543	0.0	0.977914712863	0.0000000000	0.0	2	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t6	0.19239116700067385	0.952104575562	7	7.15401532503	-0.846877970681	2	0.739217742469	0.0131940111566	0.199342042192	0.0417691000	0.699588828777	42	867	87.50
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t192	0.71196513376331	0.866169205748	5	3.76473646198	-0.584016806182	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	60.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t691	0.15569311787750784	0.979443254701	9	6.25482163764	-0.972168184089	1	0.914658065736	0.121285339789	0.0233017946099	0.0355500000	0.673349675366	4	994	25.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t804	1.0	-0.0	3	7.06035036776	-0.98500154843	1	0.515273445235	0.999578930934	0.0	0.9277790000	0.274469629488	26	867	66.67
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t614	0.0	-0.0	6	4.93117267298	-0.980211770411	1	0.375149078235	0.996013043973	0.0	0.9845090000	0.0560004583943	19	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t427	0.5334042239610425	0.996777960686	5	4.91078319267	-0.93334593597	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t261	0.20024307621591525	0.999777941812	7	8.88551327279	-0.735100263578	2	0.884625799834	0.403754613364	0.17828392602	0.2154230000	0.684858562143	32	867	71.43
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t528	0.3148211395707817	0.996154711163	6	5.30458227572	-0.882860086836	1	0.637630676849	0.869312974761	0.285080850135	0.3084230000	0.541176623262	4	867	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t307	0.3946922545000888	0.977693080187	7	5.47205903489	-0.859910097695	1	0.581080803269	0.875740941774	0.903053077244	0.9156820000	0.192294654546	24	1168	57.14
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t78	0.7469688977912289	0.816047056022	2	0.0	-0.679034334966	4	0.403273651954	0.0	1.0	1.0000000000	-0.0	2	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t561	0.0	-0.0	11	5.63445321713	-0.677721617928	2	0.68773803919	0.452464500019	0.0	0.1754420000	0.271945158823	41	867	70.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t534	0.08507780914004062	0.907032937162	7	7.15401532503	-0.976384414359	2	0.739217742469	-0.00576884898267	-0.245430719595	0.0690446000	0.292550184919	42	867	87.50
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t523	0	0.994277697645	14	4.29490324788	-0.967263807041	3	0.0	0.0	0.0	0.0000000000	0.0	0	830	68.75
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t317	1.0	-0.0	2	8.33635958573	-0.943641828335	1	0.168660931497	1.0	0.0	0.9785950000	0.149257758951	23	994	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t44	0.5632661618893383	0.898957389955	6	0.0	-0.385585920135	2	0.111912395467	0.999793455995	0.998202533096	0.9980120000	0.00918931506589	34	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t146	1.0	-0.0	5	6.06718336002	-0.519194022218	1	0.501109488999	1.0	0.0	0.9988230000	0.00664979773769	26	830	20.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t341	0.13548847985109527	0.998335204427	10	7.23764751954	-0.822099118235	2	0.734778434468	0.453532059609	0.857614041828	0.1305210000	0.672009937145	32	867	90.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t232	1.0	-0.0	5	6.06718336002	-0.519194022218	1	0.501109488999	1.0	0.0	0.9985300000	0.00809277857888	26	830	20.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t775	0.502620914990886	0.89060042575	6	4.38736374847	-0.980761200565	3	0.0	0.0	0.0	0.0000000000	0.0	0	1099	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t651	0.4170062771062125	0.985717734271	4	8.06799534543	-0.982160239448	2	0.599362964195	0.958694025246	0.997277400791	0.6411500000	0.597973558057	31	867	75.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t418	0.3395768568482618	0.999712071061	4	7.32321310053	-0.976768536226	2	0.855388542208	0.919821680202	0.911293179513	0.6177830000	0.68932962248	30	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t39	0.732292027860847	0.838156459647	2	5.38081484789	-0.725354167918	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t494	0.0	-0.0	2	0.0	0.0	2	0.0	0.0	0.0	0.2401800000	0.795339484975	31	848	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t137	0.51673342391596	0.999191918321	2	7.77830414596	-0.925299212873	3	0.0	0.0	0.0	0.0000000000	0.0	1	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t48	0.17857345213182735	0.933224266062	3	4.62524558028	-0.97903390408	2	0.653781863685	0.808244355222	0.712432332651	0.7606120000	0.501755052108	42	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t152	1.0	-0.0	2	6.20934932837	-0.626103166371	1	0.371232326641	1.0	0.0	0.9812730000	0.134233384069	4	871	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t458	0.4137760204908889	0.981716113958	2	0.0	-0.978475709666	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t203	1.0	-0.0	3	5.64078174581	-0.982547019173	4	0.416072437902	0.0	0.0	0.0000000000	0.0	2	777	66.67
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t218	0.2264404921461184	0.970625509151	13	5.34323909657	-0.974861088248	2	0.594154226877	0.257301672069	0.905588148124	0.1932320000	0.244769957964	40	867	92.31
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t668	1.0	-0.0	4	7.33086731761	-0.895004730416	1	0.89624062518	0.114968163616	0.0	0.2923930000	0.764970299415	10	2921	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t301	0.1488572899319027	0.982346496051	16	0.0	-0.861371399269	1	0.733713731518	0.77292165064	0.74966308512	0.8328830000	0.272892155728	15	867	81.25
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t138	0.30240791158581726	0.946693457804	10	4.2878655526	-0.69378445269	1	0.510657966591	0.725865419238	0.979295354242	0.4335210000	0.436846145302	4	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t303	0.23879033515476297	0.991286551154	8	7.16646175855	-0.987934122025	2	0.754194925454	0.720842986608	0.860089587404	0.2588350000	0.557355485376	41	867	62.50
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t465	0.41247837441347784	0.95380947463	6	5.40688572423	-0.981269259021	1	0.603324237809	0.791237627506	0.894659269225	0.3943010000	0.503000185517	6	843	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t29	0.5124436874092447	0.885600518279	11	4.68618787054	-0.765021872388	1	0.608537980843	0.980129172341	0.99575385602	0.8469110000	0.244044237573	9	867	63.64
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t375	0.4652747567313379	0.996517871529	2	4.73776598608	-0.459763542484	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t356	1.0	-0.0	2	7.06242215309	0.053310214632	1	0.104419078005	1.0	0.0	0.9995750000	0.00537002781892	18	830	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t708	0.2178676644526124	0.978285010496	10	4.2878655526	-0.838503440862	1	0.510657966591	0.992814836697	0.933076611477	0.7435890000	0.377359521734	4	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t335	0.0	-0.0	11	4.70987391292	-0.778137954591	1	0.836396025305	0.114082518147	0.0	0.1605580000	0.813177771613	26	1964	63.64
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t653	0.35779328802737703	0.94363478537	6	6.2694274363	-0.627909148429	2	0.545465761681	0.862490294317	0.724332548965	0.9813570000	0.0652070410181	30	867	83.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t468	0.0	0.0	3	0.0	-0.624533855656	4	0.210366026218	0.0	0.0	1.0000000000	-0.0	2	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t191	1.0	-0.0	3	8.56971752415	-0.886776839891	1	0.789690082143	0.995345381911	0.0	0.8685100000	0.410179126072	4	867	33.33
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t142	0.1046552126013784	0.952253139789	8	7.16646175855	-0.900590888892	2	0.754194925454	0.281540634407	-0.088554543372	0.0318505000	0.208977517496	41	867	62.50
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t286	0.7182552906523061	0.857817221273	2	0.0	-0.967960080068	4	0.403273651954	0.0	1.0	1.0000000000	-0.0	2	867	100.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t803	0.497771291080691	0.895453217522	6	4.38736374847	-0.980761200565	3	0.0	0.0	0.0	0.0000000000	0.0	0	1099	50.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t428	0.5780137149485077	0.982367157779	2	6.62499350205	-0.924189418647	1	0.591672778582	1.0	1.0	0.9398480000	0.32804879086	9	867	50.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t129	0.22310742077964105	0.992716370463	7	7.54569640506	-0.969843799882	1	0.572190917346	0.867042982351	-0.514033291007	0.4983050000	0.659265728155	3	771	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t533	0.0	0.0	0	12.7077961705	0.0	1	0.0	0.0	0.0	0.0000000000	0.0	6	1704	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t358	0.03788961758607954	0.9963910572	42	3.49229723062	-0.976888313706	2	0.837173558033	0.152034193088	0.393587004633	0.0054152200	0.634392986965	41	867	76.19
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t514	0.21788068081178102	0.999316021201	5	8.08906293313	-0.661989134546	2	0.796198658601	0.810511765925	0.804477449007	0.8754190000	0.313154068058	31	867	80.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t226	0.0	0.999713641219	8	5.14106111504	-0.969505333432	3	0.0	0.0	0.0	0.0000000000	0.0	0	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t743	1.0	-0.0	2	4.87820694721	-0.981252296958	4	0.992266638719	0.0	0.0	0.0000000000	0.0	2	867	100.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t91	0.03369309433956878	0.988943551054	35	3.56976693974	-0.662744139487	2	0.70901328856	0.811751231233	0.223443424571	0.3854050000	0.504878759837	33	1038	45.71
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t133	0.34729636969488453	0.999418899552	7	4.53591269761	-0.265116933122	1	0.840605870742	0.805790202668	0.997176464953	0.2891060000	0.822978097973	24	867	57.14
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t575	0.5506394429743323	0.90800182885	4	4.21347741453	-0.777123386648	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	75.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t282	0.477637306691867	0.998556563667	4	9.4689556881	0.015064018423	1	0.960964047444	-0.257027267083	-1.0	0.0522612000	0.676556282513	10	867	75.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t682	0.5565750342778919	0.903157424763	3	4.29054323797	-0.981313925061	1	0.431892315573	0.999421280398	0.999970719725	0.8692750000	0.421511196223	28	1169	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t497	0.5469871948002681	0.912723703454	4	6.76039249191	-0.975010085472	1	0.559734166476	0.990761945819	1.0	0.9786090000	0.0898811035985	18	663	0.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t205	0.1727147600894837	0.988817715394	12	3.84089144508	-0.959342707361	1	0.890740053452	0.310524278813	0.160589158672	0.0745339000	0.579393794783	14	875	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t388	0.46182581223565455	0.966774815972	3	7.288552992	-0.77632826787	2	0.585799158411	0.914154448929	0.992518946942	0.5889170000	0.664516476824	36	1077	0.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/3.naf---t209	0.6454052164752057	0.815475390332	3	4.77117889323	-0.862662570991	1	0.696109471427	0.990385008426	0.999833836439	0.7454500000	0.660235668753	14	867	66.67
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/1.naf---t200	0.7505203541019656	0.810452340541	4	5.16165986947	-0.975377823938	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	75.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t526	0	-0.0	5	0.0	-0.721658051167	1	0.0	0.0	0.0	0.0845938000	0.498657108318	27	649	20.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t278	0.5375137930825844	0.918728307933	4	3.66475449242	-0.959969794228	1	0.690928994754	0.962333629779	0.991465388492	0.8157280000	0.387004242511	19	867	75.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/2.naf---t386	0.315475543977461	0.991837081755	5	7.24715705909	-0.697930515873	2	0.761032724397	0.822290213367	0.811240951134	0.7866680000	0.442172318504	42	1198	75.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t60	0.37207309398474087	0.973407025442	5	6.37098035928	-0.950417611994	1	0.898213868537	0.757414815652	0.912210512818	0.6535410000	0.554505268012	27	984	60.00
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t101	0.5411879749834684	0.995099530996	3	7.71374053425	-0.966562805367	1	0.721354670289	0.880155057789	1.0	0.9010790000	0.352250928405	3	994	33.33
1	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t340	0.5934174754950782	0.871314449365	4	4.21347741453	-0.971175845795	3	0.0	0.0	0.0	0.0000000000	0.0	0	777	75.00
0	/home/postma/In_progress/mfs_classifier/resources/wsd_corpora/semeval2015_task13_en/4.naf---t20	0.2757121483806003	0.995600559759	6	5.40688572423	-0.970723607288	1	0.603324237809	0.976904471955	0.777506260295	0.5960270000	0.432549839603	6	843	50.00
